رقم الطريق,اسم الطريق عربي,اتجاه الطريق عربي,اتجاه الطريق انجليزي,التصنيف الهندسي للطريق عربي,التصنيف الهندسي للطريق انجليزي,ملكية الطريق عربي,ملكية الطريق انجليزي,التصنيف الوظيفي للطريق عربي,التصنيف الوظيفي للطريق انجليزي,حالة الطريق عربي,حالة الطريق انجليزي,الطول الهندسي الطريق,المنطقة
4700,طريق الجموم - صعبر,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,12.499809270876442,مكة المكرمة
4700,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.94906199540116,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,15.21688751341817,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,21.36570832747187,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.281718414504976,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مزدوج,Double,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.849587188230533,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.732839063450827,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,16.656321199899654,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.781615787495316,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,11.338135211389227,مكة المكرمة
4710,هدى الشام ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.821861581082821,مكة المكرمة
4711,قاع جلال,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.6476045015862779,مكة المكرمة
4713,البرزة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,12.938260937820683,مكة المكرمة
4720,طريق الكامل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.311833812167984,مكة المكرمة
4720,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,23.2770109687682,مكة المكرمة
4720,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,13.641381712771315,مكة المكرمة
4720,طريق الكامل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.5202723009668913,مكة المكرمة
4722,طريق الطلعه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.607173046898078,مكة المكرمة
4107,طريق الظبيه,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5048880719860839,مكة المكرمة
4840,طريق المرازيق,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.13022013565397558,مكة المكرمة
4840,طريق المرازيق,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.782561954075034,مكة المكرمة
4840,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.6175715986233203,مكة المكرمة
4840,طريق المرازيق,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.224606851768774,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.20804435540301602,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9289188766298628,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.9368698007891116,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.6832530630554223,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.8807794754802165,مكة المكرمة
4850,طريق صياده - قها,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.47839048410606,مكة المكرمة
4880,طريق حداد,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.17669914618674584,مكة المكرمة
4880,طريق حداد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8644485269273681,مكة المكرمة
4880,طريق حداد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.07524448760978408,مكة المكرمة
4888,طريق البناه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.2202806135948525,مكة المكرمة
4889,طريق الجهالين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.07821548048538796,مكة المكرمة
4889,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.057249890557355,مكة المكرمة
4889,طريق الجهالين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4746726728221064,مكة المكرمة
4930,طريق رقم 1,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.167420898640261,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.40921655046032146,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.40377253767715293,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2011873562169792,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.33909297300163216,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.14420864547393608,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2126667317425502,مكة المكرمة
4930,طريق رقم 1,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1736467427860904,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.21421260178653517,مكة المكرمة
4930,طريق رقم 1,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.29920277505105425,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5419878345812079,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3179265645265308,مكة المكرمة
4930,طريق رقم 1,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3924738711924458,مكة المكرمة
4930,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2647312877726664,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5678038601500983,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3934191363936842,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.7061910642020162,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.14121556082439007,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.1778412306932306,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.11631633750531577,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.05080897665843708,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.407125816858612,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5943240538678992,مكة المكرمة
4932,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4770742465068088,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.550572908681178,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5279781953928849,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3850557640110271,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.1585219841744102,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.30589262457215405,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5480627803388018,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2400308786788627,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.21380451049140659,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5331798713377537,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.799385933700837,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.07565494845085725,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5158366527233578,مكة المكرمة
4932,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.918069470990672,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.0229283158101024,مكة المكرمة
4932,الطريق الدائرى الخارجى بعرفات,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5221343473012646,مكة المكرمة
4934,طريق بين 4930 - 15 شارع ص,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.7114491227248505,مكة المكرمة
4934,طريق بين 4930 - 15 شارع ص,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1421662434511304,مكة المكرمة
4942,طريق رقم 2 من 4932 - 4930,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.2072796365769514,مكة المكرمة
